"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
27 Feb 2016 12:56:54.000,301.226,74.609,857.198700
27 Feb 2016 12:57:14.000,277.690,68.240,885.568113
27 Feb 2016 12:57:34.000,266.271,60.720,934.754117
27 Feb 2016 12:57:54.000,260.048,53.484,1001.676210
27 Feb 2016 12:58:14.000,256.234,46.964,1083.025513
27 Feb 2016 12:58:34.000,253.692,41.236,1175.780281
27 Feb 2016 12:58:54.000,251.890,36.248,1277.423157
27 Feb 2016 12:59:14.000,250.557,31.905,1385.960448
27 Feb 2016 12:59:23.699,250.030,30.000,1440.606248
27 Feb 2016 14:33:51.627,65.912,30.000,1442.338374
27 Feb 2016 14:34:11.000,63.625,33.750,1338.798211
27 Feb 2016 14:34:31.000,60.575,38.087,1238.655001
27 Feb 2016 14:34:51.000,56.505,42.920,1147.195290
27 Feb 2016 14:35:11.000,50.890,48.200,1066.700066
27 Feb 2016 14:35:31.000,42.868,53.722,999.860994
27 Feb 2016 14:35:51.000,31.133,58.973,949.598006
27 Feb 2016 14:36:11.000,14.349,62.962,918.660015
27 Feb 2016 14:36:31.000,353.257,64.374,909.036406
27 Feb 2016 14:36:51.000,332.521,62.572,921.399841
27 Feb 2016 14:37:11.000,316.412,58.349,954.891820
27 Feb 2016 14:37:31.000,305.232,53.019,1007.393532
27 Feb 2016 14:37:51.000,297.577,47.506,1076.105626
27 Feb 2016 14:38:11.000,292.197,42.274,1158.119011
27 Feb 2016 14:38:31.000,288.280,37.502,1250.787980
27 Feb 2016 14:38:51.000,285.333,33.226,1351.886809
27 Feb 2016 14:39:07.782,283.383,30.001,1441.905396
27 Feb 2016 16:13:35.825,93.847,30.000,1441.239047
27 Feb 2016 16:13:55.000,92.035,33.797,1336.671897
27 Feb 2016 16:14:15.000,89.576,38.275,1233.952776
27 Feb 2016 16:14:35.000,86.251,43.339,1139.492507
27 Feb 2016 16:14:55.000,81.565,48.997,1055.557099
27 Feb 2016 16:15:15.000,74.620,55.125,984.882767
27 Feb 2016 16:15:35.000,63.772,61.305,930.529651
27 Feb 2016 16:15:55.000,46.439,66.519,895.500457
27 Feb 2016 16:16:15.000,21.551,68.956,882.116026
27 Feb 2016 16:16:35.000,355.712,67.258,891.357883
27 Feb 2016 16:16:55.000,336.881,62.416,922.542436
27 Feb 2016 16:17:15.000,325.025,56.320,973.550383
27 Feb 2016 16:17:35.000,317.499,50.141,1041.452921
27 Feb 2016 16:17:55.000,312.472,44.384,1123.162888
27 Feb 2016 16:18:15.000,308.938,39.210,1215.867851
27 Feb 2016 16:18:35.000,306.342,34.628,1317.212354
27 Feb 2016 16:18:55.000,304.369,30.586,1425.314528
27 Feb 2016 16:18:58.118,304.104,30.000,1442.676984
27 Feb 2016 17:53:28.801,133.370,30.000,1439.806308
27 Feb 2016 17:53:48.000,133.552,33.949,1331.568232
27 Feb 2016 17:54:08.000,133.776,38.682,1224.462210
27 Feb 2016 17:54:28.000,134.052,44.176,1124.796462
27 Feb 2016 17:54:48.000,134.417,50.570,1034.771711
27 Feb 2016 17:55:08.000,134.950,57.982,957.156413
27 Feb 2016 17:55:28.000,135.862,66.458,895.220720
27 Feb 2016 17:55:48.000,137.975,75.899,852.418346
27 Feb 2016 17:56:08.000,150.396,85.912,831.727156
27 Feb 2016 17:56:28.000,302.714,83.446,834.801429
27 Feb 2016 17:56:48.000,309.282,73.506,861.384760
27 Feb 2016 17:57:08.000,310.927,64.292,909.406162
27 Feb 2016 17:57:28.000,311.711,56.087,975.685927
27 Feb 2016 17:57:48.000,312.193,48.945,1056.767353
27 Feb 2016 17:58:08.000,312.533,42.795,1149.490724
27 Feb 2016 17:58:28.000,312.796,37.510,1251.234477
27 Feb 2016 17:58:48.000,313.012,32.951,1359.935239
27 Feb 2016 17:59:02.638,313.150,30.000,1442.976460
27 Feb 2016 19:34:07.787,182.696,30.001,1439.065646
27 Feb 2016 19:34:27.000,186.008,33.459,1343.375612
27 Feb 2016 19:34:47.000,190.312,37.377,1251.339392
27 Feb 2016 19:35:07.000,195.807,41.565,1168.870840
27 Feb 2016 19:35:27.000,202.938,45.876,1098.165128
27 Feb 2016 19:35:47.000,212.246,50.003,1041.652476
27 Feb 2016 19:36:07.000,224.180,53.434,1001.761824
27 Feb 2016 19:36:27.000,238.598,55.499,980.540384
27 Feb 2016 19:36:47.000,254.194,55.653,979.210101
27 Feb 2016 19:37:07.000,268.894,53.852,997.849359
27 Feb 2016 19:37:27.000,281.223,50.590,1035.370924
27 Feb 2016 19:37:47.000,290.893,46.540,1089.809238
27 Feb 2016 19:38:07.000,298.308,42.245,1158.759450
27 Feb 2016 19:38:27.000,304.014,38.039,1239.774450
27 Feb 2016 19:38:47.000,308.470,34.088,1330.618895
27 Feb 2016 19:39:07.000,312.018,30.456,1429.383429
27 Feb 2016 19:39:09.646,312.433,30.000,1442.954662
27 Feb 2016 21:16:39.494,252.578,30.000,1440.697934
27 Feb 2016 21:16:59.000,259.170,31.034,1410.695232
27 Feb 2016 21:17:19.000,266.282,31.671,1392.989476
27 Feb 2016 21:17:39.000,273.564,31.825,1389.008996
27 Feb 2016 21:17:59.000,280.802,31.480,1398.870554
27 Feb 2016 21:18:19.000,287.786,30.670,1422.279972
27 Feb 2016 21:18:30.832,291.728,30.000,1442.250942
28 Feb 2016 09:10:58.760,55.961,30.000,1442.689664
28 Feb 2016 09:11:18.000,61.503,32.264,1377.852554
28 Feb 2016 09:11:38.000,68.098,34.436,1321.500178
28 Feb 2016 09:11:58.000,75.550,36.271,1277.902694
28 Feb 2016 09:12:18.000,83.758,37.597,1248.419193
28 Feb 2016 09:12:38.000,92.484,38.265,1234.076855
28 Feb 2016 09:12:58.000,101.373,38.189,1235.411750
28 Feb 2016 09:13:18.000,110.028,37.378,1252.375531
28 Feb 2016 09:13:38.000,118.110,35.933,1284.344179
28 Feb 2016 09:13:58.000,125.409,34.011,1330.225430
28 Feb 2016 09:14:18.000,131.844,31.782,1388.624658
28 Feb 2016 09:14:33.002,136.115,30.000,1439.730771
28 Feb 2016 10:50:49.902,46.200,30.000,1442.995860
28 Feb 2016 10:51:09.000,48.377,33.703,1340.426982
28 Feb 2016 10:51:29.000,51.273,38.062,1239.396158
28 Feb 2016 10:51:49.000,55.095,42.954,1146.643662
28 Feb 2016 10:52:09.000,60.340,48.361,1064.382446
28 Feb 2016 10:52:29.000,67.863,54.127,995.259282
28 Feb 2016 10:52:49.000,79.090,59.808,942.204462
28 Feb 2016 10:53:09.000,95.892,64.438,908.065639
28 Feb 2016 10:53:29.000,118.439,66.510,895.027087
28 Feb 2016 10:53:49.000,141.608,65.015,904.009940
28 Feb 2016 10:54:09.000,159.503,60.701,934.377484
28 Feb 2016 10:54:29.000,171.559,55.102,984.141367
28 Feb 2016 10:54:49.000,179.599,49.294,1050.530955
28 Feb 2016 10:55:09.000,185.161,43.795,1130.596427
28 Feb 2016 10:55:29.000,189.184,38.799,1221.622215
28 Feb 2016 10:55:49.000,192.212,34.340,1321.311357
28 Feb 2016 10:56:09.000,194.569,30.383,1427.812478
28 Feb 2016 10:56:11.066,194.784,30.001,1439.139212
28 Feb 2016 12:30:58.241,48.718,30.000,1442.917877
28 Feb 2016 12:31:18.000,48.067,34.041,1331.898795
28 Feb 2016 12:31:38.000,47.180,38.744,1225.350291
28 Feb 2016 12:31:58.000,45.937,44.186,1126.374550
28 Feb 2016 12:32:18.000,44.099,50.482,1037.191472
28 Feb 2016 12:32:38.000,41.159,57.711,960.577847
28 Feb 2016 12:32:58.000,35.823,65.816,899.787902
28 Feb 2016 12:33:18.000,23.817,74.360,858.220929
28 Feb 2016 12:33:38.000,346.835,81.217,838.759599
28 Feb 2016 12:33:58.000,284.051,79.287,842.946086
28 Feb 2016 12:34:18.000,260.042,71.289,870.438457
28 Feb 2016 12:34:38.000,251.368,62.796,919.137251
28 Feb 2016 12:34:58.000,247.142,54.976,985.886668
28 Feb 2016 12:35:18.000,244.686,48.076,1067.279596
28 Feb 2016 12:35:38.000,243.100,42.091,1160.207448
28 Feb 2016 12:35:58.000,242.003,36.923,1262.089728
28 Feb 2016 12:36:18.000,241.207,32.449,1370.892019
28 Feb 2016 12:36:30.251,240.823,30.000,1440.269148
28 Feb 2016 14:10:58.641,61.337,30.000,1442.503713
28 Feb 2016 14:11:18.000,59.177,33.771,1338.391274
28 Feb 2016 14:11:38.000,56.290,38.149,1237.462553
28 Feb 2016 14:11:58.000,52.421,43.048,1145.087688
28 Feb 2016 14:12:18.000,47.051,48.437,1063.543488
28 Feb 2016 14:12:38.000,39.299,54.132,995.535594
28 Feb 2016 14:12:58.000,27.751,59.640,944.026618
28 Feb 2016 14:13:18.000,10.755,63.952,911.841661
28 Feb 2016 14:13:38.000,348.705,65.621,901.068579
28 Feb 2016 14:13:58.000,326.757,63.848,912.471234
28 Feb 2016 14:14:18.000,309.947,59.474,945.243055
28 Feb 2016 14:14:38.000,298.544,53.946,997.266268
28 Feb 2016 14:14:58.000,290.884,48.252,1065.704989
28 Feb 2016 14:15:18.000,285.572,42.874,1147.598921
28 Feb 2016 14:15:38.000,281.741,37.989,1240.253757
28 Feb 2016 14:15:58.000,278.877,33.625,1341.405344
28 Feb 2016 14:16:16.626,276.806,30.001,1441.644043
28 Feb 2016 15:50:44.759,86.326,30.000,1441.542540
28 Feb 2016 15:51:04.000,84.261,33.767,1337.693704
28 Feb 2016 15:51:24.000,81.479,38.173,1236.300694
28 Feb 2016 15:51:44.000,77.745,43.118,1143.388879
28 Feb 2016 15:52:04.000,72.540,48.580,1061.233879
28 Feb 2016 15:52:24.000,64.975,54.389,992.551100
28 Feb 2016 15:52:44.000,53.570,60.070,940.329946
28 Feb 2016 15:53:04.000,36.452,64.603,907.441723
28 Feb 2016 15:53:24.000,13.732,66.451,896.032594
28 Feb 2016 15:53:44.000,350.913,64.698,906.918698
28 Feb 2016 15:54:04.000,333.623,60.218,939.320748
28 Feb 2016 15:54:24.000,322.088,54.556,991.117338
28 Feb 2016 15:54:44.000,314.442,48.745,1059.447238
28 Feb 2016 15:55:04.000,309.188,43.273,1141.317465
28 Feb 2016 15:55:24.000,305.422,38.316,1234.003957
28 Feb 2016 15:55:44.000,302.620,33.899,1335.219810
28 Feb 2016 15:56:03.894,300.480,30.001,1442.542720
28 Feb 2016 17:30:32.739,123.430,30.000,1440.119549
28 Feb 2016 17:30:52.000,123.030,33.956,1331.673090
28 Feb 2016 17:31:12.000,122.463,38.679,1224.772589
28 Feb 2016 17:31:32.000,121.659,44.153,1125.378664
28 Feb 2016 17:31:52.000,120.454,50.509,1035.703458
28 Feb 2016 17:32:12.000,118.500,57.846,958.522900
28 Feb 2016 17:32:32.000,114.883,66.164,897.104320
28 Feb 2016 17:32:52.000,106.295,75.202,854.880775
28 Feb 2016 17:33:12.000,71.431,83.438,834.788671
28 Feb 2016 17:33:32.000,346.894,81.383,838.429087
28 Feb 2016 17:33:52.000,325.567,72.504,865.500604
28 Feb 2016 17:34:12.000,319.163,63.630,913.911678
28 Feb 2016 17:34:32.000,316.203,55.600,980.487103
28 Feb 2016 17:34:52.000,314.529,48.569,1061.788782
28 Feb 2016 17:35:12.000,313.468,42.495,1154.678467
28 Feb 2016 17:35:32.000,312.748,37.264,1256.552849
28 Feb 2016 17:35:52.000,312.235,32.745,1365.361982
28 Feb 2016 17:36:05.678,311.966,30.000,1442.941479
28 Feb 2016 19:10:57.495,170.451,30.000,1439.119311
28 Feb 2016 19:11:17.000,173.031,33.732,1336.452319
28 Feb 2016 19:11:37.000,176.391,38.003,1238.005165
28 Feb 2016 19:11:57.000,180.794,42.737,1148.275557
28 Feb 2016 19:12:17.000,186.758,47.870,1069.501788
28 Feb 2016 19:12:37.000,195.098,53.181,1004.301997
28 Feb 2016 19:12:57.000,206.975,58.157,955.487777
28 Feb 2016 19:13:17.000,223.426,61.861,925.676118
28 Feb 2016 19:13:37.000,243.560,63.128,916.734275
28 Feb 2016 19:13:57.000,263.324,61.429,929.267246
28 Feb 2016 19:14:17.000,279.045,57.461,962.429796
28 Feb 2016 19:14:37.000,290.290,52.396,1014.185193
28 Feb 2016 19:14:57.000,298.194,47.101,1081.846674
28 Feb 2016 19:15:17.000,303.874,42.033,1162.612374
28 Feb 2016 19:15:37.000,308.090,37.380,1253.920240
28 Feb 2016 19:15:57.000,311.322,33.191,1353.602044
28 Feb 2016 19:16:13.883,313.512,30.001,1442.962603
28 Feb 2016 20:52:48.495,231.482,30.000,1439.957112
28 Feb 2016 20:53:08.000,237.444,32.001,1382.900969
28 Feb 2016 20:53:28.000,244.302,33.784,1336.225747
28 Feb 2016 20:53:48.000,251.849,35.155,1302.819965
28 Feb 2016 20:54:08.000,259.914,35.982,1283.732773
28 Feb 2016 20:54:28.000,268.231,36.174,1279.611081
28 Feb 2016 20:54:48.000,276.475,35.707,1290.597980
28 Feb 2016 20:55:08.000,284.340,34.638,1316.308449
28 Feb 2016 20:55:28.000,291.597,33.080,1355.892561
28 Feb 2016 20:55:48.000,298.126,31.173,1408.162943
28 Feb 2016 20:55:59.237,301.462,30.001,1442.586939
29 Feb 2016 08:48:18.874,62.930,30.000,1442.436122
29 Feb 2016 08:48:38.000,69.117,31.504,1398.566788
29 Feb 2016 08:48:58.000,76.152,32.722,1365.066598
29 Feb 2016 08:49:18.000,83.625,33.475,1345.161099
29 Feb 2016 08:49:38.000,91.324,33.687,1339.467616
29 Feb 2016 08:49:58.000,98.994,33.337,1348.170910
29 Feb 2016 08:50:18.000,106.385,32.460,1370.995589
29 Feb 2016 08:50:38.000,113.299,31.139,1407.247323
29 Feb 2016 08:50:52.092,117.815,30.000,1440.311967
29 Feb 2016 10:27:53.717,47.008,30.000,1442.972389
29 Feb 2016 10:28:13.000,49.972,33.558,1344.070402
29 Feb 2016 10:28:33.000,53.837,37.625,1248.614513
29 Feb 2016 10:28:53.000,58.831,42.051,1162.227441
29 Feb 2016 10:29:13.000,65.437,46.730,1087.116433
29 Feb 2016 10:29:33.000,74.330,51.389,1025.799597
29 Feb 2016 10:29:53.000,86.271,55.508,980.897526
29 Feb 2016 10:30:13.000,101.550,58.294,954.751825
29 Feb 2016 10:30:33.000,118.940,58.948,948.927701
29 Feb 2016 10:30:53.000,135.656,57.243,963.798250
29 Feb 2016 10:31:13.000,149.460,53.733,998.435179
29 Feb 2016 10:31:33.000,159.936,49.272,1050.873473
29 Feb 2016 10:31:53.000,167.699,44.543,1118.593641
29 Feb 2016 10:32:13.000,173.502,39.945,1198.983812
29 Feb 2016 10:32:33.000,177.933,35.663,1289.647114
29 Feb 2016 10:32:53.000,181.399,31.760,1388.538816
29 Feb 2016 10:33:02.722,182.821,30.001,1439.066429
29 Feb 2016 12:08:01.428,47.314,30.000,1442.959756
29 Feb 2016 12:08:21.000,47.231,34.016,1332.530991
29 Feb 2016 12:08:41.000,47.095,38.743,1225.368414
29 Feb 2016 12:09:01.000,46.878,44.230,1125.634750
29 Feb 2016 12:09:21.000,46.524,50.615,1035.528936
29 Feb 2016 12:09:41.000,45.913,58.015,957.818029
29 Feb 2016 12:10:01.000,44.721,66.475,895.772255
29 Feb 2016 12:10:21.000,41.693,75.883,852.848497
29 Feb 2016 12:10:41.000,23.556,85.724,832.032207
29 Feb 2016 12:11:01.000,245.122,83.247,834.988980
29 Feb 2016 12:11:21.000,235.597,73.391,861.474011
29 Feb 2016 12:11:41.000,233.307,64.193,909.424092
29 Feb 2016 12:12:01.000,232.318,55.991,975.661823
29 Feb 2016 12:12:21.000,231.790,48.848,1056.728576
29 Feb 2016 12:12:41.000,231.478,42.697,1149.460719
29 Feb 2016 12:13:01.000,231.283,37.409,1251.232486
29 Feb 2016 12:13:21.000,231.160,32.848,1359.976823
29 Feb 2016 12:13:35.098,231.103,30.000,1439.944867
29 Feb 2016 13:48:04.800,57.426,30.000,1442.639315
29 Feb 2016 13:48:24.000,55.496,33.776,1338.381846
29 Feb 2016 13:48:44.000,52.886,38.213,1236.202194
29 Feb 2016 13:49:04.000,49.370,43.213,1142.361349
29 Feb 2016 13:49:24.000,44.442,48.770,1059.124645
29 Feb 2016 13:49:44.000,37.209,54.741,989.214206
29 Feb 2016 13:50:04.000,26.105,60.679,935.655643
29 Feb 2016 13:50:24.000,8.901,65.569,901.394372
29 Feb 2016 13:50:44.000,345.134,67.733,888.680959
29 Feb 2016 13:51:04.000,320.818,66.035,898.436733
29 Feb 2016 13:51:24.000,302.698,61.389,929.951203
29 Feb 2016 13:51:44.000,290.941,55.509,981.117167
29 Feb 2016 13:52:04.000,283.316,49.504,1049.043269
29 Feb 2016 13:52:24.000,278.152,43.877,1130.686095
29 Feb 2016 13:52:44.000,274.489,38.800,1223.270712
29 Feb 2016 13:53:04.000,271.782,34.290,1324.468791
29 Feb 2016 13:53:24.000,269.714,30.301,1432.416048
29 Feb 2016 13:53:25.610,269.569,30.001,1441.355675
29 Feb 2016 15:27:53.706,79.453,30.000,1441.817742
29 Feb 2016 15:28:13.000,77.219,33.745,1338.477765
29 Feb 2016 15:28:33.000,74.227,38.098,1238.057208
29 Feb 2016 15:28:53.000,70.230,42.957,1146.276729
29 Feb 2016 15:29:13.000,64.702,48.279,1065.416682
29 Feb 2016 15:29:33.000,56.774,53.866,998.174610
29 Feb 2016 15:29:53.000,45.103,59.211,947.486300
29 Feb 2016 15:30:13.000,28.240,63.317,916.127732
29 Feb 2016 15:30:33.000,6.810,64.821,906.122169
29 Feb 2016 15:30:53.000,345.652,63.032,918.172531
29 Feb 2016 15:31:13.000,329.294,58.758,951.436283
29 Feb 2016 15:31:33.000,318.031,53.360,1003.793003
29 Feb 2016 15:31:53.000,310.371,47.784,1072.429315
29 Feb 2016 15:32:13.000,305.013,42.502,1154.417709
29 Feb 2016 15:32:33.000,301.125,37.690,1247.095475
29 Feb 2016 15:32:53.000,298.207,33.384,1348.223706
29 Feb 2016 15:33:10.531,296.202,30.001,1442.391133
29 Feb 2016 17:07:38.592,113.992,30.000,1440.453250
29 Feb 2016 17:07:58.000,113.070,33.958,1331.920926
29 Feb 2016 17:08:18.000,111.808,38.633,1225.965454
29 Feb 2016 17:08:38.000,110.060,44.023,1127.707358
29 Feb 2016 17:08:58.000,107.506,50.227,1039.380242
29 Feb 2016 17:09:18.000,103.482,57.284,963.762221
29 Feb 2016 17:09:38.000,96.393,65.055,904.083937
29 Feb 2016 17:09:58.000,81.645,72.892,863.684243
29 Feb 2016 17:10:18.000,46.739,78.385,845.349659
29 Feb 2016 17:10:38.000,359.034,76.628,850.516241
29 Feb 2016 17:10:58.000,334.799,69.614,878.767120
29 Feb 2016 17:11:18.000,324.282,61.670,927.984368
29 Feb 2016 17:11:38.000,318.816,54.177,995.042095
29 Feb 2016 17:11:58.000,315.544,47.491,1076.584831
29 Feb 2016 17:12:18.000,313.391,41.654,1169.554932
29 Feb 2016 17:12:38.000,311.881,36.590,1271.411994
29 Feb 2016 17:12:58.000,310.772,32.193,1380.149529
29 Feb 2016 17:13:09.101,310.278,30.000,1442.890341
29 Feb 2016 18:47:51.401,158.814,30.000,1439.242527
29 Feb 2016 18:48:11.000,160.640,33.900,1332.320070
29 Feb 2016 18:48:31.000,163.029,38.417,1229.469041
29 Feb 2016 18:48:51.000,166.215,43.547,1134.698253
29 Feb 2016 18:49:11.000,170.667,49.317,1050.242456
29 Feb 2016 18:49:31.000,177.264,55.637,978.815664
29 Feb 2016 18:49:51.000,187.716,62.140,923.478488
29 Feb 2016 18:50:11.000,205.089,67.845,887.271280
29 Feb 2016 18:50:31.000,231.695,70.781,872.593414
29 Feb 2016 18:50:51.000,260.298,69.181,880.527339
29 Feb 2016 18:51:11.000,280.548,64.094,910.477568
29 Feb 2016 18:51:31.000,292.770,57.706,960.372930
29 Feb 2016 18:51:51.000,300.332,51.282,1027.290685
29 Feb 2016 18:52:11.000,305.333,45.334,1108.123711
29 Feb 2016 18:52:31.000,308.853,40.015,1200.031148
29 Feb 2016 18:52:51.000,311.457,35.322,1300.631234
29 Feb 2016 18:53:11.000,313.464,31.195,1408.021742
29 Feb 2016 18:53:17.299,314.005,30.000,1443.001188
29 Feb 2016 20:29:15.390,215.097,30.000,1439.499880
29 Feb 2016 20:29:35.000,220.357,32.636,1365.307257
29 Feb 2016 20:29:55.000,226.646,35.240,1300.114803
29 Feb 2016 20:30:15.000,233.955,37.601,1247.174897
29 Feb 2016 20:30:35.000,242.278,39.516,1208.121639
29 Feb 2016 20:30:55.000,251.445,40.769,1184.344666
29 Feb 2016 20:31:15.000,261.094,41.191,1176.778762
29 Feb 2016 20:31:35.000,270.724,40.720,1185.735414
29 Feb 2016 20:31:55.000,279.842,39.427,1210.842192
29 Feb 2016 20:32:15.000,288.097,37.487,1251.114999
29 Feb 2016 20:32:35.000,295.334,35.115,1305.132223
29 Feb 2016 20:32:55.000,301.555,32.513,1371.247136
29 Feb 2016 20:33:13.762,306.549,30.000,1442.765692
1 Mar 2016 10:04:58.654,48.464,30.000,1442.918078
1 Mar 2016 10:05:18.000,52.223,33.312,1350.350626
1 Mar 2016 10:05:38.000,57.019,36.971,1262.737766
1 Mar 2016 10:05:58.000,63.032,40.783,1185.187651
1 Mar 2016 10:06:18.000,70.622,44.566,1119.831306
1 Mar 2016 10:06:38.000,80.140,48.001,1068.940767
1 Mar 2016 10:06:58.000,91.717,50.629,1034.677896
1 Mar 2016 10:07:18.000,104.920,51.952,1018.739507
1 Mar 2016 10:07:38.000,118.593,51.655,1021.992387
1 Mar 2016 10:07:58.000,131.323,49.811,1044.257999
1 Mar 2016 10:08:18.000,142.190,46.828,1084.358854
1 Mar 2016 10:08:38.000,150.997,43.212,1140.400618
1 Mar 2016 10:08:58.000,157.989,39.377,1210.150326
1 Mar 2016 10:09:18.000,163.535,35.592,1291.363235
1 Mar 2016 10:09:38.000,167.974,32.000,1381.989232
1 Mar 2016 10:09:49.795,170.186,30.000,1439.120887
1 Mar 2016 11:45:04.337,46.403,30.000,1442.987180
1 Mar 2016 11:45:24.000,46.951,34.024,1332.354077
1 Mar 2016 11:45:44.000,47.653,38.734,1225.543918
1 Mar 2016 11:46:04.000,48.582,44.194,1126.191212
1 Mar 2016 11:46:24.000,49.894,50.533,1036.492791
1 Mar 2016 11:46:44.000,51.921,57.853,959.206791
1 Mar 2016 11:47:04.000,55.536,66.160,897.583683
1 Mar 2016 11:47:24.000,63.903,75.209,855.047642
1 Mar 2016 11:47:44.000,97.998,83.570,834.543074
1 Mar 2016 11:48:04.000,185.295,81.609,837.699966
1 Mar 2016 11:48:24.000,206.638,72.671,864.259161
1 Mar 2016 11:48:44.000,213.030,63.763,912.169071
1 Mar 2016 11:49:04.000,216.054,55.707,978.280351
1 Mar 2016 11:49:24.000,217.831,48.651,1059.165147
1 Mar 2016 11:49:44.000,219.013,42.555,1151.684819
1 Mar 2016 11:50:04.000,219.866,37.306,1253.230672
1 Mar 2016 11:50:24.000,220.520,32.771,1361.746066
1 Mar 2016 11:50:37.766,220.890,30.000,1439.649567
1 Mar 2016 13:25:10.111,54.149,30.000,1442.748224
1 Mar 2016 13:25:30.000,52.446,33.967,1333.628747
1 Mar 2016 13:25:50.000,50.197,38.502,1230.254896
1 Mar 2016 13:26:10.000,47.140,43.654,1135.042107
1 Mar 2016 13:26:30.000,42.792,49.449,1050.259640
1 Mar 2016 13:26:50.000,36.254,55.792,978.664648
1 Mar 2016 13:27:10.000,25.767,62.301,923.364494
1 Mar 2016 13:27:30.000,8.207,67.961,887.437577
1 Mar 2016 13:27:50.000,341.429,70.751,873.294949
1 Mar 2016 13:28:10.000,313.142,68.961,881.992039
1 Mar 2016 13:28:30.000,293.415,63.755,912.873231
1 Mar 2016 13:28:50.000,281.600,57.314,963.796143
1 Mar 2016 13:29:10.000,274.338,50.876,1031.777990
1 Mar 2016 13:29:30.000,269.580,44.931,1113.672462
1 Mar 2016 13:29:50.000,266.273,39.623,1206.618576
1 Mar 2016 13:30:10.000,263.864,34.945,1308.227206
1 Mar 2016 13:30:30.000,262.042,30.832,1416.595708
1 Mar 2016 13:30:34.372,261.703,30.001,1441.034143
1 Mar 2016 15:05:02.337,73.254,30.000,1442.060816
1 Mar 2016 15:05:22.000,70.894,33.804,1337.206522
1 Mar 2016 15:05:42.000,67.789,38.138,1237.402543
1 Mar 2016 15:06:02.000,63.647,42.961,1146.350955
1 Mar 2016 15:06:22.000,57.939,48.219,1066.340900
1 Mar 2016 15:06:42.000,49.803,53.696,1000.065706
1 Mar 2016 15:07:02.000,37.957,58.870,950.434513
1 Mar 2016 15:07:22.000,21.154,62.747,920.168125
1 Mar 2016 15:07:42.000,0.266,64.047,911.211957
1 Mar 2016 15:08:02.000,339.875,62.192,924.189934
1 Mar 2016 15:08:22.000,324.023,57.980,958.206055
1 Mar 2016 15:08:42.000,312.969,52.693,1011.125288
1 Mar 2016 15:09:02.000,305.363,47.228,1080.152071
1 Mar 2016 15:09:22.000,299.996,42.041,1162.392828
1 Mar 2016 15:09:42.000,296.078,37.307,1255.220817
1 Mar 2016 15:10:02.000,293.123,33.062,1356.427770
1 Mar 2016 15:10:17.998,291.248,30.001,1442.208378
1 Mar 2016 16:44:45.890,105.082,30.000,1440.792113
1 Mar 2016 16:45:05.000,103.742,33.849,1334.951235
1 Mar 2016 16:45:25.000,101.902,38.439,1230.212239
1 Mar 2016 16:45:45.000,99.383,43.690,1133.380971
1 Mar 2016 16:46:05.000,95.766,49.662,1046.702019
1 Mar 2016 16:46:25.000,90.224,56.321,972.935585
1 Mar 2016 16:46:45.000,80.985,63.389,915.244328
1 Mar 2016 16:47:05.000,64.151,69.970,876.834452
1 Mar 2016 16:47:25.000,34.436,73.798,860.309582
1 Mar 2016 16:47:45.000,0.288,72.180,866.929314
1 Mar 2016 16:48:05.000,338.240,66.423,896.178006
1 Mar 2016 16:48:25.000,326.341,59.404,945.946596
1 Mar 2016 16:48:45.000,319.492,52.515,1013.196014
1 Mar 2016 16:49:05.000,315.174,46.235,1094.682359
1 Mar 2016 16:49:25.000,312.245,40.680,1187.446491
1 Mar 2016 16:49:45.000,310.147,35.816,1289.019904
1 Mar 2016 16:50:05.000,308.580,31.565,1397.442811
1 Mar 2016 16:50:13.078,308.056,30.000,1442.820552
1 Mar 2016 18:24:48.899,147.710,30.000,1439.441912
1 Mar 2016 18:25:08.000,148.776,33.882,1332.939849
1 Mar 2016 18:25:28.000,150.203,38.533,1227.229143
1 Mar 2016 18:25:48.000,152.114,43.893,1129.146019
1 Mar 2016 18:26:08.000,154.825,50.059,1040.896228
1 Mar 2016 18:26:28.000,158.987,57.071,965.223509
1 Mar 2016 18:26:48.000,166.155,64.795,905.322310
1 Mar 2016 18:27:08.000,180.739,72.603,864.504809
1 Mar 2016 18:27:28.000,214.741,78.192,845.556527
1 Mar 2016 18:27:48.000,262.470,76.725,849.948705
1 Mar 2016 18:28:08.000,287.593,69.858,877.327998
1 Mar 2016 18:28:28.000,298.619,61.959,925.644549
1 Mar 2016 18:28:48.000,304.411,54.470,991.823394
1 Mar 2016 18:29:08.000,307.937,47.774,1072.536110
1 Mar 2016 18:29:28.000,310.310,41.920,1164.733247
1 Mar 2016 18:29:48.000,312.021,36.839,1265.871897
1 Mar 2016 18:30:08.000,313.321,32.425,1373.938621
1 Mar 2016 18:30:20.273,313.977,30.000,1443.001092
1 Mar 2016 20:05:51.504,200.632,30.001,1439.219084
1 Mar 2016 20:06:11.000,205.083,33.075,1353.476021
1 Mar 2016 20:06:31.000,210.611,36.329,1274.645930
1 Mar 2016 20:06:51.000,217.335,39.553,1206.895730
1 Mar 2016 20:07:11.000,225.460,42.531,1152.211012
1 Mar 2016 20:07:31.000,235.061,44.960,1112.543576
1 Mar 2016 20:07:51.000,245.935,46.499,1089.550381
1 Mar 2016 20:08:11.000,257.488,46.876,1084.300922
